"","Sample.Key","metal","CPS","RSD"
"379","Check10","Cr52",1.91434832028502,3.09367117031068
"380","Check10","Cr53",0.234764672091182,2.4054964598923
"381","Check10","As75",0.219966110419918,1.41867449925217
"382","Check10","Cd111",0.536574792875171,2.61082429592208
"383","Check10","Cd114",1.34351855272134,1.52075548118712
"384","Check10","Pb208",0.56491659868945,4.35266400542724
"385","0","Cr52",0.0239841856360532,25.8638843826857
"386","0","Cr53",0.00288686756618611,3.35114016243767
"387","0","As75",0.00454858865407055,4.70399067355021
"388","0","Cd111",4.22464302674719e-05,454.360782171462
"389","0","Cd114",0.000385836647629158,2.92826023323527
"390","0","Pb208",0.00415451395291863,69.9370276173822
"391","0","Cr52",0.0252388598664751,3.24486539230402
"392","0","Cr53",0.00298270507786459,1.49811811265378
"393","0","As75",0.00720836692752127,2.05930041464156
"394","0","Cd111",6.79258109986139e-05,63.3053928249397
"395","0","Cd114",0.000221380282623474,21.6135499909425
"396","0","Pb208",0.00338227346616195,2.20252313563795
"397","Check10","Cr52",1.8956426204844,0.100572120271589
"398","Check10","Cr53",0.229788378207724,0.61507616812135
"399","Check10","As75",0.220904814540629,0.334092867018165
"400","Check10","Cd111",0.537768552446473,0.920058073801049
"401","Check10","Cd114",1.31722694467234,0.642419563148808
"402","Check10","Pb208",0.547720259418585,1.1487352464173
"403","0","Cr52",0.0258846468435272,4.77007607520904
"404","0","Cr53",0.00300746817397271,1.2707328072966
"405","0","As75",0.00691113037841272,3.10474875274525
"406","0","Cd111",0.000246624968139137,29.0071784442851
"407","0","Cd114",0.00038777665827854,20.228787009524
"408","0","Pb208",0.00469989091407722,8.06229646963208
"409","0","Cr52",0.0237176632641919,4.90909090909091
"410","0","Cr53",0.00266799644743896,8.27272727272727
"411","0","As75",0.00546292901451638,4.81818181818182
"412","0","Cd111",4.57960214946996e-05,91
"413","0","Cd114",7.9489791062872e-05,27
"414","0","Pb208",0.00459968088562079,13.5454545454545
"415","76","Cr52",0.0168640955653574,4.02970297029703
"416","76","Cr53",0.00179512378021971,4.00990099009901
"417","76","As75",0.00493764430858473,1.75247524752475
"418","76","Cd111",2.75257272557519e-05,17.1485148514851
"419","76","Cd114",7.71216322210708e-05,4.27722772277228
"420","76","Pb208",0.0074261188402196,0.831683168316832
"421","77","Cr52",0.113212486899458,0.886363636363636
"422","77","Cr53",0.0132046354650115,0.590909090909091
"423","77","As75",0.0163768064796493,0.386363636363636
"424","77","Cd111",0.0290166584459139,1.20454545454545
"425","77","Cd114",0.068622768120331,0.318181818181818
"426","77","Pb208",0.0374688507332884,0.840909090909091
"427","78","Cr52",0.203903988070618,1.25
"428","78","Cr53",0.0244293815442889,1.75
"429","78","As75",0.0269088643141694,3.5
"430","78","Cd111",0.0559131255850404,1.5
"431","78","Cd114",0.140872281603065,0.75
"432","78","Pb208",0.0695996691120448,8.25
"433","79","Cr52",0.372294543875083,1.75
"434","79","Cr53",0.0462712386827021,1.5
"435","79","As75",0.0469251504603193,2
"436","79","Cd111",0.112717991590539,3.75
"437","79","Cd114",0.276031402475276,1
"438","79","Pb208",0.125681544010878,4.125
"439","80","Cr52",0.89949697099131,0.6
"440","80","Cr53",0.110106569610784,0.933333333333333
"441","80","As75",0.112750112594594,1.4
"442","80","Cd111",0.273444926935522,0.933333333333333
"443","80","Cd114",0.690350660280801,0.2
"444","80","Pb208",0.311469749268526,1.8
"445","81","Cr52",1.75761849668571,0.166666666666667
"446","81","Cr53",0.215937184813369,0.583333333333333
"447","81","As75",0.216496782280843,0.333333333333333
"448","81","Cd111",0.546076761828358,1.91666666666667
"449","81","Cd114",1.36146152453826,0.166666666666667
"450","81","Pb208",0.603453508092111,0.333333333333333
"451","82","Cr52",3.50542222330063,0.333333333333333
"452","82","Cr53",0.425534468737243,0.142857142857143
"453","82","As75",0.426969286737865,0.571428571428571
"454","82","Cd111",1.08935726942402,0.238095238095238
"455","82","Cd114",2.72715961921115,0.285714285714286
"456","82","Pb208",1.17805049831434,1
"457","83","Cr52",10.3337181433819,0.183673469387755
"458","83","Cr53",1.27157002231236,0.122448979591837
"459","83","As75",1.10065003173474,0.0408163265306122
"460","83","Cd111",3.25802064383251,0.102040816326531
"461","83","Cd114",8.10704962518624,0.102040816326531
"462","83","Pb208",3.11163444263022,0.224489795918367
"463","84","Cr52",17.9845876100613,0.266666666666667
"464","84","Cr53",2.17431865225775,0.0333333333333333
"465","84","As75",2.17354947596859,0.2
"466","84","Cd111",5.58180542619395,0.2
"467","84","Cd114",14.0077643241712,0.0666666666666667
"468","84","Pb208",6.06888283691886,0.166666666666667
"469","85","Cr52",90.3114087986326,0.177777777777778
"470","85","Cr53",10.91409029501,0.155555555555556
"471","85","As75",10.9213679561594,0.155555555555556
"472","85","Cd111",27.9414318775092,0.177777777777778
"473","85","Cd114",71.7925439333231,0.0888888888888889
"474","85","Pb208",31.2974042433607,0.111111111111111
"475","86","Cr52",190.290308765173,0.2
"476","86","Cr53",23.2439941266076,0.2
"477","86","As75",23.5464193047255,0.7
"478","86","Cd111",59.0415321367693,0.5
"479","86","Cd114",150.600353007916,0.2
"480","86","Pb208",64.3916919518316,0.3
"481","0","Cr52",0.027413154579556,3.69230769230769
"482","0","Cr53",0.00338002247882591,1.38461538461538
"483","0","As75",0.011769384622256,1.46153846153846
"484","0","Cd111",0.00076136774539334,13.2307692307692
"485","0","Cd114",0.00185997906299884,3.46153846153846
"486","0","Pb208",0.0735887255900692,23
"487","0","Cr52",0.0266383864653454,13
"488","0","Cr53",0.00310312539355005,9.83333333333333
"489","0","As75",0.0104175416360316,3.33333333333333
"490","0","Cd111",0.000225064460296258,34
"491","0","Cd114",0.000557359208716726,2.5
"492","0","Pb208",0.0395235353206442,8.5
"493","0","Cr52",0.0295572736826839,2.61538461538462
"494","0","Cr53",0.00352871623775523,2.30769230769231
"495","0","As75",0.0116351943058144,11.6153846153846
"496","0","Cd111",0.000529706652150281,37.5384615384615
"497","0","Cd114",0.00175714838829154,3.76923076923077
"498","0","Pb208",0.0453859094693793,4.46153846153846
"499","0","Cr52",0.0254111122790742,1.29411764705882
"500","0","Cr53",0.00311685406044498,1.23529411764706
"501","0","As75",0.00956899270258828,1.32352941176471
"502","0","Cd111",0.000107165967656853,16.8529411764706
"503","0","Cd114",0.000476882528740731,8.08823529411765
"504","0","Pb208",0.0430300894070359,2.20588235294118
"505","NIST","Cr52",0.686650763273312,1.57142857142857
"506","NIST","Cr53",0.0846396508020864,0.285714285714286
